"scientificName","decimalLatitude","decimalLongitude","year"
"Aedes sierrensis",45.821578,-121.987814,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.821578,-121.987814,2018
"Aedes sierrensis",45.829151,-122.00351,2018
"Aedes sierrensis",45.827907,-121.997031,2018
"Aedes sierrensis",45.815625,-121.993379,2018
"Aedes sierrensis",45.815625,-121.993379,2018
"Aedes sierrensis",45.821578,-121.987814,2018
"Aedes sierrensis",45.815625,-121.993379,2018
"Aedes sierrensis",45.822,-121.988,2018
"Aedes sierrensis",45.816,-121.993,2018
"Aedes sierrensis",45.816,-121.993,2018
"Aedes sierrensis",40.765,-112.006,2018
"Aedes sierrensis",40.831,-112.032,2018
"Aedes sierrensis",37.035811,-119.281555,2018
"Aedes sierrensis",37.03337,-119.26219,2018
"Aedes sierrensis",45.729719,-122.363716,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.815625,-121.993379,2018
"Aedes sierrensis",45.815625,-121.993379,2018
"Aedes sierrensis",45.821578,-121.987814,2018
"Aedes sierrensis",40.7104,-111.873,2018
"Aedes sierrensis",45.815625,-121.993379,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.82049,-121.95191,2018
"Aedes sierrensis",45.837416,-121.982655,2018
"Aedes sierrensis",45.831558,-121.989655,2018
"Aedes sierrensis",37.10878,-119.73228,2018
"Aedes sierrensis",25.677467,-100.284721,2017
"Aedes sierrensis",32.682197,-116.818251,2017
"Aedes sierrensis",33.9591,-117.4,2017
"Aedes sierrensis",33.344167,-116.908543,2017
"Aedes sierrensis",33.6982,-117.355,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.6982,-117.355,2017
"Aedes sierrensis",33.9267,-117.601,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.9053,-117.603,2017
"Aedes sierrensis",33.6611,-117.249,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.963,-117.496,2017
"Aedes sierrensis",33.8862,-117.619,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.6611,-117.249,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.9082,-117.426,2017
"Aedes sierrensis",33.8862,-117.619,2017
"Aedes sierrensis",33.949,-117.348,2017
"Aedes sierrensis",33.9882,-117.484,2017
"Aedes sierrensis",33.9403,-117.568,2017
"Aedes sierrensis",33.963,-117.496,2017
"Aedes sierrensis",33.9403,-117.568,2017
"Aedes sierrensis",33.9533,-117.351,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.949,-117.348,2017
"Aedes sierrensis",33.6611,-117.249,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",37.093,-119.726,2017
"Aedes sierrensis",37.093,-119.726,2017
"Aedes sierrensis",37.092865,-119.726034,2017
"Aedes sierrensis",37.092865,-119.726034,2017
"Aedes sierrensis",37.10878,-119.73228,2017
"Aedes sierrensis",37.092865,-119.726034,2017
"Aedes sierrensis",37.092865,-119.726034,2017
"Aedes sierrensis",33.6709,-117.291,2017
"Aedes sierrensis",33.9643,-117.496,2017
"Aedes sierrensis",37.874625,-122.219758,2017
"Aedes sierrensis",34.096268,-116.958637,2017
"Aedes sierrensis",33.6921,-117.397,2017
"Aedes sierrensis",33.9059,-117.54,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",45.768,-122.368,2017
"Aedes sierrensis",45.76825,-122.367574,2017
"Aedes sierrensis",35.025075,-118.681005,2017
"Aedes sierrensis",35.006112,-118.705865,2017
"Aedes sierrensis",34.388931,-117.714641,2017
"Aedes sierrensis",45.76825,-122.367574,2017
"Aedes sierrensis",48.47849,-123.54661,2017
"Aedes sierrensis",33.340905,-116.902505,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.8989,-117.596,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",37.401217,-122.333393,2017
"Aedes sierrensis",40.7604,-111.823,2017
"Aedes sierrensis",40.7332,-111.877,2017
"Aedes sierrensis",40.7332,-111.877,2017
"Aedes sierrensis",40.7494,-111.882,2017
"Aedes sierrensis",33.6986,-117.35,2017
"Aedes sierrensis",34.531295,-119.18215,2016
"Aedes sierrensis",33.9429,-117.582,2016
"Aedes sierrensis",33.9053,-117.603,2016
"Aedes sierrensis",33.9301,-117.582,2016
"Aedes sierrensis",33.9301,-117.582,2016
"Aedes sierrensis",33.6986,-117.35,2016
"Aedes sierrensis",33.949,-117.348,2016
"Aedes sierrensis",33.9301,-117.582,2016
"Aedes sierrensis",33.9882,-117.484,2016
"Aedes sierrensis",43.5726,-116.142,2016
"Aedes sierrensis",33.6986,-117.35,2016
"Aedes sierrensis",40.8021,-112.05,2015
"Aedes sierrensis",40.822,-112.015,2015
"Aedes sierrensis",40.7933,-112.012,2015
"Aedes sierrensis",33.9546,-117.033,2015
"Aedes sierrensis",33.9537,-117.032,2015
"Aedes sierrensis",33.9403,-117.568,2015
"Aedes sierrensis",33.6944,-117.351,2015
"Aedes sierrensis",33.6986,-117.35,2015
"Aedes sierrensis",33.6986,-117.35,2015
"Aedes sierrensis",33.6986,-117.35,2015
"Aedes sierrensis",33.6928,-117.352,2015
"Aedes sierrensis",33.9403,-117.568,2015
"Aedes sierrensis",33.6986,-117.35,2015
"Aedes sierrensis",33.6611,-117.249,2015
"Aedes sierrensis",33.9896,-117.481,2015
"Aedes sierrensis",33.9882,-117.484,2015
"Aedes sierrensis",33.8934,-117.602,2015
"Aedes sierrensis",40.7723,-111.923,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.781,-123.301,2014
"Aedes sierrensis",48.781,-123.301,2014
"Aedes sierrensis",48.794,-123.31,2014
"Aedes sierrensis",48.781,-123.301,2014
"Aedes sierrensis",48.781,-123.301,2014
"Aedes sierrensis",48.781,-123.301,2014
"Aedes sierrensis",48.794,-123.31,2014
"Aedes sierrensis",49.071,-125.753,2014
"Aedes sierrensis",49.071,-125.753,2014
"Aedes sierrensis",49.071,-125.753,2014
"Aedes sierrensis",49.044,-125.684,2014
"Aedes sierrensis",49.044,-125.684,2014
"Aedes sierrensis",49.044,-125.684,2014
"Aedes sierrensis",49.044,-125.684,2014
"Aedes sierrensis",49.044,-125.684,2014
"Aedes sierrensis",49.044,-125.684,2014
"Aedes sierrensis",49.013,-125.656,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",48.757,-123.232,2014
"Aedes sierrensis",49.04143,-125.68123,2014
"Aedes sierrensis",48.76664,-123.2738,2014
"Aedes sierrensis",48.1949,-114.293,2014
"Aedes sierrensis",46.9143,-114.154,2014
"Aedes sierrensis",48.3021,-114.232,2014
"Aedes sierrensis",38.583027,-122.69239,2013
"Aedes sierrensis",43.6855,-116.392,2013
"Aedes sierrensis",40.846,-112.029,2013
"Aedes sierrensis",49.173,-122.576,2011
"Aedes sierrensis",49.173,-122.576,2011
"Aedes sierrensis",48.2209,-114.274,2011
"Aedes sierrensis",49.083,-125.841,2010
"Aedes sierrensis",49.034,-125.554,2010
"Aedes sierrensis",49.034,-125.554,2010
"Aedes sierrensis",48.975,-125.593,2010
"Aedes sierrensis",49.034,-125.554,2010
"Aedes sierrensis",49.034,-125.554,2010
"Aedes sierrensis",49.042,-125.681,2010
"Aedes sierrensis",48.975,-125.593,2010
"Aedes sierrensis",48.97,-125.59,2010
"Aedes sierrensis",49.04,-125.68,2010
"Aedes sierrensis",49.03,-125.55,2010
"Aedes sierrensis",49.08,-125.84,2010
"Aedes sierrensis",49.03,-125.55,2010
"Aedes sierrensis",49.03,-125.55,2010
"Aedes sierrensis",49.03,-125.55,2010
"Aedes sierrensis",48.97,-125.59,2010
"Aedes sierrensis",43.6478,-116.241,2009
"Aedes sierrensis",43.548,-116.096,2009
"Aedes sierrensis",43.548,-116.096,2009
"Aedes sierrensis",33.337077,-116.90862,2008
"Aedes sierrensis",48.204,-114.26,2007
"Aedes sierrensis",48.3343,-114.341,2007
"Aedes sierrensis",48.2088,-114.307,2007
"Aedes sierrensis",48.2088,-114.307,2007
"Aedes sierrensis",48.2794,-114.291,2007
"Aedes sierrensis",48.2088,-114.307,2007
"Aedes sierrensis",48.2088,-114.307,2007
"Aedes sierrensis",48.2088,-114.307,2007
"Aedes sierrensis",48.2794,-114.291,2007
"Aedes sierrensis",48.204,-114.26,2007
"Aedes sierrensis",48.2088,-114.307,2006
"Aedes sierrensis",48.269,-114.276,2006
"Aedes sierrensis",45.8375,-109.971,2006
"Aedes sierrensis",48.2088,-114.307,2006
"Aedes sierrensis",48.2088,-114.307,2006
"Aedes sierrensis",48.2088,-114.307,2006
"Aedes sierrensis",48.2088,-114.307,2006
"Aedes sierrensis",48.269,-114.276,2005
"Aedes sierrensis",45.8375,-109.971,2005
"Aedes sierrensis",48.2088,-114.307,2005
"Aedes sierrensis",48.2088,-114.307,2005
"Aedes sierrensis",48.2088,-114.307,2005
"Aedes sierrensis",48.2088,-114.307,2005
"Aedes sierrensis",48.2088,-114.307,2005
"Aedes sierrensis",50.558,-126.963,1983
"Aedes sierrensis",48.997,-123.583,1981
"Aedes sierrensis",48.997,-123.583,1981
"Aedes sierrensis",48.997,-123.583,1981
"Aedes sierrensis",52.576,-131.443,1981
"Aedes sierrensis",52.576,-131.443,1981
"Aedes sierrensis",52.576,-131.443,1981
"Aedes sierrensis",52.665,-131.466,1981
"Aedes sierrensis",52.766,-131.617,1981
"Aedes sierrensis",52.766,-131.617,1981
"Aedes sierrensis",52.766,-131.617,1981
"Aedes sierrensis",52.766,-131.617,1981
"Aedes sierrensis",52.766,-131.617,1981
"Aedes sierrensis",52.766,-131.617,1981
"Aedes sierrensis",52.766,-131.617,1981
"Aedes sierrensis",52.968,-131.612,1981
"Aedes sierrensis",52.968,-131.612,1981
"Aedes sierrensis",52.968,-131.612,1981
"Aedes sierrensis",52.968,-131.612,1981
"Aedes sierrensis",52.968,-131.612,1981
"Aedes communis",42.538136,-72.193774,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",42.538136,-72.193774,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",63.88112,-145.75136,2025
"Aedes communis",45.50894,-89.58637,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",46.216675,-89.50741,2025
"Aedes communis",46.228742,-89.49814,2025
"Aedes communis",45.804898,-90.060639,2025
"Aedes communis",45.50894,-89.58637,2025
"Aedes communis",44.920597,-110.440344,2025
"Aedes communis",43.948089,-79.417473,2025
"Aedes communis",63.88112,-145.75136,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",45.489707,-89.578036,2025
"Aedes communis",45.50894,-89.58637,2025
"Aedes communis",44.95348,-110.53914,2025
"Aedes communis",45.499533,-89.562247,2025
"Aedes communis",37.00583,-119.00602,2025
"Aedes communis",45.488547,-89.556879,2025
"Aedes communis",37.00583,-119.00602,2025
"Aedes communis",44.063889,-71.287375,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",40.05425,-105.58237,2025
"Aedes communis",45.49369,-89.58571,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",46.259156,-89.527305,2025
"Aedes communis",37.00583,-119.00602,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",45.485606,-89.55559,2025
"Aedes communis",46.249945,-89.540863,2025
"Aedes communis",45.483705,-89.556146,2025
"Aedes communis",45.50894,-89.58637,2025
"Aedes communis",40.05425,-105.58237,2025
"Aedes communis",37.00583,-119.00602,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",44.063889,-71.287375,2025
"Aedes communis",63.88112,-145.75136,2025
"Aedes communis",44.948544,-110.464438,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",45.495136,-89.551431,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",45.495136,-89.551431,2025
"Aedes communis",45.49369,-89.58571,2025
"Aedes communis",64.88637,-147.80592,2025
"Aedes communis",64.88637,-147.80592,2025
"Aedes communis",64.886368,-147.805929,2025
"Aedes communis",64.886368,-147.805929,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",44.072821,-71.290016,2025
"Aedes communis",45.794564,-90.046598,2025
"Aedes communis",63.88112,-145.75136,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",63.88112,-145.75136,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",40.05425,-105.58237,2025
"Aedes communis",44.95348,-110.53914,2025
"Aedes communis",40.05425,-105.58237,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",45.49369,-89.58571,2025
"Aedes communis",68.66109,-149.37047,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",36.980194,-119.013482,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",40.18915,-105.541284,2025
"Aedes communis",68.66109,-149.37047,2025
"Aedes communis",68.66109,-149.37047,2025
"Aedes communis",64.88637,-147.80592,2025
"Aedes communis",64.88637,-147.80592,2025
"Aedes communis",64.886368,-147.805929,2025
"Aedes communis",64.886368,-147.805929,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",68.629843,-149.585798,2025
"Aedes communis",40.047441,-105.570392,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",40.05425,-105.58237,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",63.844486,-145.737279,2025
"Aedes communis",65.15401,-147.50258,2025
"Aedes communis",46.23391,-89.537254,2025
"Aedes communis",40.037906,-105.558681,2025
"Aedes communis",63.851503,-145.736933,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",63.875798,-149.213347,2025
"Aedes communis",44.063889,-71.287375,2025
"Aedes communis",63.88112,-145.75136,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",42.538136,-72.193774,2024
"Aedes communis",45.50894,-89.58637,2024
"Aedes communis",45.50894,-89.58637,2024
"Aedes communis",45.50894,-89.58637,2024
"Aedes communis",38.792,-120.01,2024
"Aedes communis",63.87629,-149.241179,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",68.66109,-149.37047,2024
"Aedes communis",68.66109,-149.37047,2024
"Aedes communis",68.66109,-149.37047,2024
"Aedes communis",65.159013,-147.505385,2024
"Aedes communis",37.00583,-119.00602,2024
"Aedes communis",37.00583,-119.00602,2024
"Aedes communis",40.05425,-105.58237,2024
"Aedes communis",65.165769,-147.494593,2024
"Aedes communis",40.05425,-105.58237,2024
"Aedes communis",65.160949,-147.488764,2024
"Aedes communis",63.875798,-149.213347,2024
"Aedes communis",63.875798,-149.213347,2024
"Aedes communis",63.897916,-145.780676,2024
"Aedes communis",63.873285,-145.732912,2024
"Aedes communis",63.88112,-145.75136,2024
"Aedes communis",63.88112,-145.75136,2024
"Aedes communis",45.49369,-89.58571,2024
"Aedes communis",44.063889,-71.287375,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",45.50894,-89.58637,2024
"Aedes communis",42.538136,-72.193774,2024
"Aedes communis",40.05425,-105.58237,2024
"Aedes communis",40.05425,-105.58237,2024
"Aedes communis",40.05425,-105.58237,2024
"Aedes communis",40.05425,-105.58237,2024
"Aedes communis",63.879,-149.183862,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.1542,-147.516165,2024
"Aedes communis",68.66109,-149.37047,2024
"Aedes communis",68.66109,-149.37047,2024
"Aedes communis",63.875798,-149.213347,2024
"Aedes communis",63.875798,-149.213347,2024
"Aedes communis",63.864961,-145.73574,2024
"Aedes communis",63.921103,-145.752202,2024
"Aedes communis",63.873285,-145.732912,2024
"Aedes communis",63.88112,-145.75136,2024
"Aedes communis",63.88112,-145.75136,2024
"Aedes communis",44.95348,-110.53914,2024
"Aedes communis",44.95348,-110.53914,2024
"Aedes communis",40.177405,-105.526394,2024
"Aedes communis",45.49369,-89.58571,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",45.50894,-89.58637,2024
"Aedes communis",40.05425,-105.58237,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",63.875798,-149.213347,2024
"Aedes communis",63.875798,-149.213347,2024
"Aedes communis",63.887112,-145.778116,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",46.23391,-89.537254,2024
"Aedes communis",63.87887,-149.262034,2024
"Aedes communis",65.152905,-147.48347,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",65.15401,-147.50258,2024
"Aedes communis",45.50894,-89.58637,2023
"Aedes communis",45.50894,-89.58637,2023
"Aedes communis",45.50894,-89.58637,2023
"Aedes communis",42.538136,-72.193774,2023
"Aedes communis",46.23391,-89.537254,2023
"Aedes communis",42.456234,-72.22545,2023
"Aedes communis",45.78515,-90.0461,2023
"Aedes communis",45.785148,-90.046097,2023
"Aedes communis",45.785148,-90.046097,2023
"Aedes communis",42.538136,-72.193774,2023
"Aedes communis",42.456233,-72.22545,2023
"Aedes communis",42.538136,-72.193774,2023
"Aedes communis",42.404544,-72.254726,2023
"Aedes communis",42.456233,-72.22545,2023
"Aedes communis",45.785148,-90.046097,2023
"Aedes communis",44.063889,-71.287375,2023
"Aedes communis",44.063889,-71.287375,2023
"Aedes communis",46.23391,-89.537254,2023
"Aedes communis",46.23391,-89.537254,2023
"Aedes communis",46.23391,-89.537254,2023
"Aedes communis",46.23391,-89.537254,2023
"Aedes communis",46.23391,-89.537254,2023
"Aedes communis",46.23391,-89.537254,2023
"Aedes communis",45.50894,-89.58637,2023
"Aedes communis",45.49369,-89.58571,2023
"Aedes communis",45.49369,-89.58571,2023
"Aedes communis",45.49369,-89.58571,2023
"Aedes communis",40.040277,-105.565283,2023
"Aedes communis",40.038188,-105.555144,2023
"Aedes communis",40.038188,-105.555144,2023
"Aedes communis",40.040277,-105.565283,2023
"Aedes communis",63.879,-149.183862,2023
"Aedes communis",63.879,-149.183862,2023
"Aedes communis",63.880912,-149.216355,2023
"Aedes communis",63.880912,-149.216355,2023
"Aedes communis",63.881427,-149.198683,2023
"Aedes communis",63.880912,-149.216355,2023
"Aedes communis",63.880912,-149.216355,2023
"Aedes communis",63.921103,-145.752202,2023
"Aedes communis",63.864961,-145.73574,2023
"Aedes communis",63.932166,-145.754125,2023
"Aedes communis",63.932166,-145.754125,2023
"Aedes communis",63.932166,-145.754125,2023
"Aedes communis",63.932166,-145.754125,2023
"Aedes communis",63.932166,-145.754125,2023
"Aedes communis",65.159013,-147.505385,2023
"Aedes communis",63.864961,-145.73574,2023
"Aedes communis",65.160949,-147.488764,2023
"Aedes communis",63.864961,-145.73574,2023
"Aedes communis",63.864961,-145.73574,2023
"Aedes communis",65.168706,-147.491288,2023
"Aedes communis",65.168706,-147.491288,2023
"Aedes communis",65.168706,-147.491288,2023
"Aedes communis",65.168706,-147.491288,2023
